,title,category
90,카카오모빌리티  택시 대리 퀵 이어 셔틀버스까지 영역 확장 잰걸음,IT
91, 영상  가상 얼굴을 분양 받는다   버추얼 휴먼  루이 만든 오제욱 대표 인터뷰,IT
92,우리나라 소셜미디어 이용률     대만 제치고 세계  위,IT
93,MZ세대에 백색가전은  색 아닌  가지 컬러 비즈니스 공들이는 삼성 LG,IT
94, ESG리포트  새로운   년  선언한 삼성바이오로직스 최고 친환경 기업 목표,IT
95, 디미생  년    추락 직전 유료방송 날개 꺾는 국회,IT
96,카카오  시총  위 시대 열렸다   카톡 앞세워 무한확장,IT
97,갤럭시S  는 어떤 모습    카메라 커지고 화면 작아지고 ,IT
98,갤럭시Z폴드  이렇게 나올까   새 렌더링 등장 눈길  IT톡 ,IT
99,화면 카메라 구멍 없앤다  스마트폰  풀스크린  경쟁 치열,IT
100,잔여백신 빨리 찾는 팁  지도 움직이고  시 이후 노려라 ,IT
101,식탐 주범 찾아냈다  우리 아빠 배 들어갈까,IT
102, 팩플  직방  디지털 복덕방 사업 본격화 공인중개사들 긴장,IT
103, 후쿠시마 오염수 한국영향 미미  보고서 쓴 원자력  박사 징계,IT
104,카카오가 네이버 처음 제쳤다  김범수 이해진  IT 왕좌의 게임 ,IT
105, 방방냉방 시대  창문형 에어컨의 반란  올 판매      ,IT
106, 소액결제 현금화  기사 쓴 언론사들 포털 퇴출됐다,IT
107, 몸에 나쁜 습관 없애주니 기업가치  조가 됐다 ,IT
108,동물들이  과식  하지 않는 이유  한국 과학자가 답 찾았다,IT
109,  m 로켓도 찍어낸다    우주  D 프린팅시대,IT
110,블록체인 기반 미술품 재테크   코인 의 한계 넘을까 ,IT
111, 축하  당첨되셨습니다    만원 마지막 LG폰 로또 될까 ,IT
112,스마트폰 접은 LG전자도  G 기술 개발에 나선 이유는,IT
113,헬멧 미착용 단속 본격적으로 시작  공유킥보드 업계 대응은 ,IT
114, 이래도 안 쓸래   배민 vs 쿠팡이츠  공짜 쿠폰  총공세,IT
115,카카오  시총  위 에 김범수 자산   조   조 기부도 늘까 ,IT
116,로봇 의족 의수  현실이 되다 차세대 로봇 개발 속도,IT
117, 천억원대 자산가   자취방 전전하다  복덕방앱 으로 대박  IT선빵  ,IT
118,아이폰 신기능으로 불법 유해 사이트 접속된다,IT
119,협상 줄다리기  KT시즌도 CJ채널 아슬아슬,IT
120, 클라우드 임팩트       안랩  안전한 클라우드 사용  안랩이 대안 ,IT
121, 영상  목 안에서 튀어나온 입  에일리언 물고기 정체는 ,IT
122, EV 수소 밸류체인 SK에너지  주유소 매각해     억 확보   전기차 충전소에 재투자,IT
123, 한국에 유수한 제약사 많다    큐어백도 위탁생산하나,IT
124, 매물   D로 직접 보세요  부동산 중개 뛰어든  직방    사고 나면 전액보상도,IT
125, LG 마지막 스마트폰   벨벳  프로  주인     명 발표,IT
126, 네이버도 제쳤다  카카오  시총   조원  언택트 대장주  등극,IT
127, 게임 내 욕설 폭언 막는다    GSOK   이용자 커뮤니티 가이드  공개,IT
128,상폐의 시간  코인 투자자 벌벌,IT
129, 줌인  SW로 공간의 경험을 혁신하겠다  메타버스로 출근하는 직방,IT
130, ET   가짜 입주민 에 문 활짝    만 명 개인정보  위험 ,IT
131,CISO 겸직제한에 과태료 부과까지  과도하다  업계 반발,IT
132,휴대폰 사업 접는 LG 베스트샵에서 아이폰 판매 준비 중 ,IT
133,반도체 부족 여파 갤럭시S   FE 공개 미뤄지나,IT
134, 우리도 헬멧 규제 풀어달라  이준석  노헬멧 에 킥보드 반색,IT
135,동물 배터지게 먹지 않는 이유  한국 과학자들이 찾았다,IT
136, 백신 생산기지 로   콕찍은 큐어백  K바이오  일낼까,IT
137,한국은  코로케이션 데이터센터  천국 자리 다툼 치열해진다,IT
138,정부  탄소중립 실현 위해 CCU 기술에 대규모 투자,IT
139,스마트워치시장 도전장 내민 페북  아이티라떼 ,IT
140,슈퍼브에이아이  AI로 AI용 데이터 만들어 삼성전자 현대차 카카오 거래,IT
141, DD 퇴근길   더내라   못준다  콘텐츠 사용료 분쟁 점입가경,IT
142, 탄소를 자원으로  탄소포집 R D 매년     억 이상 투자,IT
143, 반도체 ICT분야  조원 투자    SKT 신설투자   배 키울 것 ,IT
144,주문 넘치는 DB하이텍  현대차와  차량용 반도체  협력 필요할까,IT
145,  년뒤 이산화탄소로 만든 제품 나온다,IT
146,  년만에 따블  네이버  지분투자 중국판우버 상장에 차익 기대,IT
147,국세청  넷플릭스    억 세금 추징      억 벌고 세금은   억 ,IT
148, D로 집 둘러보고 채광 체크 직방  비대면 부동산  실험,IT
149, 단독 마지막 LG폰  벨벳  프로      대  줍줍  임직원  만명 몰렸다,IT
150,부동산 중개 뛰어든  직방     밥그릇 뺏기 vs 기회 확대 ,IT
151,      고효율  양자점 태양전지  개발 성공,IT
152,직방  파격적인 온라인 부동산 서비스 개시    가상공간으로 아파트까지 매매,IT
153, 넘버스 이베이 인수 앞선 신세계  고개 드는  혈맹의 덫 ,IT
154, 게임 체인저 라던 셀트리온 코로나 치료제 건강보험 적용 심사  번째 퇴짜,IT
155, 메타버스  가상융합 경제 플랫폼으로 가야 정부 융합정책  필수 ,IT
156, 넘버스  조현준호  효성의 수소 사업 최대 난관   효성첨단소재 재무구조 ,IT
157,동물은 어떻게 과식을 억제할까  과잉 섭식행동 억제 신호 발견,IT
158, 월 최대    만원 수익  아이엠택시  정규직 드라이버  지니  모집,IT
159, 모토로라  올해 레이저 폴더블폰 출시 안 할 것 ,IT
160, 기고  한국  진단 강국  퀀텀점프 기회 잡으려면 ,IT
161,항암신약 개발 성과 CMG제약  R D중심 기업으로 도약 ,IT
162,다차원 가상세계  메타버스 가 열린다,IT
163, 유료방송 PP 콘텐츠 대가    일 협의체 가동 제도 개선 속도,IT
164,삼성전자 영국 보다폰  G 사업 수주     유럽  위 사업자에 장비 공급 쾌거,IT
165,시총  위 등극 카카오  콘텐트로  내수기업  꼬리표 떼나,IT
166, 벌새보다 작은 공룡  호박 속 실제 주인공 도마뱀 확실해져,IT
167,권명숙 인텔코리아 대표  기술의 인텔  IDM     전략 핵심은 속도와 유연성 ,IT
168, 단독 롯데 신세계그룹  전기차 충전사업 직접 한다,IT
169, 사이언스 브런치  시원한  얼음맛  전자담배가 청소년 흡연 부추긴다,IT
170,산기평  석유화학 신소재 공정 개발 박차 연내 세부기획 마무리,IT
171, OTT온에어  비상하는 OTT 발목잡힌 유료방송 코드커팅  임박 ,IT
172, 지도 움직이고 새로고침해야  잔여백신 예약꿀팁,IT
173,국내 최대 해운사 HMM  해킹 공격 받아  복구 중 ,IT
174,계단 척척 오르는 휠체어  사람 위한 로봇  기술 어디까지 왔나 ,IT
175, 구글 갑질 방지법  국회서 좌초 위기 김어준 출연료 논란이 발목,IT
176, OTT온에어  KT LGU  OTT 행정소송   월 첫 재판 열린다,IT
177, 순식간에  억원 허공에   잡코인  투자자의 비명,IT
178,모바일 경쟁  제 의나라  흥행  후끈  다음 타자  오딘   블소  도  주목 ,IT
179,뛰는 것 빼곤 다 된다 국내 첫 무릎형 로봇 의족 공개,IT
180,버스 만큼 길었다 호주서   m 초대형 고대 악어  존재 드러나,IT
181,이준석  따릉이 노헬멧 에 킥보드 업체들 웃었다 왜 ,IT
182,로봇이 코로나   검체 채취   AI 접목해 내후년께 스스로 한다,IT
183, IT돋보기   구글 인앱결제  창작자 생태계 파괴 지금이 마지노선 ,IT
184, 걷는 꿈  이뤄줄  무릎형 로봇 의족  국산화 속도,IT
185, 현장르포  실험실은 살아있다 로봇이 만든 삼계탕과 레몬주스,IT
186, 의족 의수에서 계단 넘는 휠체어까지  따뜻한 로봇 만든다,IT
187, 지금은 과학  동물이 과식을 억제하는 원리,IT
188, 속보  당국  이르면 오늘 모더나 백신 출하승인 이번주 접종 ,IT
189,애플 삼성 없는 무선이어폰 시장  소니 LG  틈새  파고든다,IT
190, 배 부르니 더 먹지마  식욕 억제 신호 신경 세포 찾았다,IT
191,포털사업자 기사 배열 편집 원천 제한 신문법 발의,IT
192,동물이 배터지게 먹지 않는 이유를 찾아냈다,IT
193,BTS에 숟가락 얹는   스마트폰  대기업이 이래도 되나  ,IT
194,직계약 화이자 백신   만회분 내일 인천공항 도착,IT
195,직방  아파트 중개 시장 진출 비대면으로 집 둘러보고 계약까지 종합 ,IT
196,삼성  보다폰에  G 장비 공급       이어 유럽시장 교두보 종합 ,IT
197,배터리 한중전 심화   시장 뺀 전기차 배터리 점유율  위 업체는 ,IT
198,과방위 무기한 연기 구글 인앱결제 강제 방지법 시급한데 위기감 커져,IT
199, 고잉 그린  삼성 LG전자  친환경으로 간다,IT
200,CJ ENM  일본 TBS 맞손 콘텐츠 공동제작 속도낸다,IT
201, 크론병궤양성 대장염  부작용없는 치료제 나온다,IT
202,정부  반도체 제조공장 전파응용설비 교체 부담 완화,IT
203, 기기검증  인텔 노트북용   세대  코어 칩 얼마나 빨라졌나,IT
204,마이크로스트래티지  비트코인 매입 위해  조 유상증자,IT
205,삼성폰   Q 중남미 시장서  위 전년  점유율     p 상승,IT
206,삼성전자   D램 낸드  결합 업계 최고 성능 멀티칩 출시,IT
207, 남는 게 없다   최저시급도 안돼  잡음 가득  한집배달 ,IT
208,합판으로 만든 첫 위성  우드샛    월 지구궤도 오른다,IT
209,카카오  카카오커머스와 합병 커머스 사업 키운다,IT
210,비만 정복  성큼     과식 억제신호 발견 ,IT
211, 월 말  월 중순 무더위 절정 전력수요 전년보다 늘어날 듯,IT
212,박현주 시옷 대표  미래차 전문 보안 기업으로 도약할 것,IT
213, 플라스틱 요구에 김 판매기업들  트레이 전면 제거 ,IT
214, 미니 LED  올해    만대 공급     년까지   배 이상 증가 ,IT
215,KAIST  동물 뇌 신경세포가 과식 억제한다 ,IT
216,커머스 품는 카카오    규모의 경제 로 네이버 쿠팡과 정면승부 ,IT
217, 취재수첩  OTT 콘텐츠 사용료 분쟁  정부는 사각지대,IT
218,인앱결제 강제 좌초돼야 하는 이유    앱 생태계에 부정적 ,IT
219,탄수화물 중독  폭식 부르는 주범 잡았다  달콤한 사이언스 ,IT
220,일본 노리는 CJ ENM  TBS와 콘텐츠 제작 맞손,IT
221,초파리 위 척수서 과잉 섭식 막는 억제 신호 찾았다,IT
222,다이어트 쉬워지나 과식 억제 신경중추 찾았다,IT
223,   중국 원전서 방사선 물질 누출 신고 조사중,IT
224,직방  부동산 중개 직접 창업 중개사에게  천만원 최소 수익 보장,IT
225,삼성  중남미 스마트폰 시장서  위 점유율      ,IT
226,상장 앞두고 몸값 불리는 크래프톤  글로벌 광폭 행보,IT
227, 비트코인 구세주는 따로 있다  머스크 아닌 이 남자 ,IT
228,비트코인  만달러 재돌파 헤지펀드 거물  인플레이션 대안으로 주목 ,IT
229, 로스트인 스페이스  호주가 반세기만에 다시 우주개발에 눈 뜬 이유를 듣는다,IT
230,애플 테슬라 주식도 토큰처럼 쪼개 거래 합성자산 거래소 퀀타 대표  비싼 거래 수수료  L 로 대폭 낮췄다 ,IT
231, 과기정통부 무리한 지침 소급적용에 중소기업 피해 속출 ,IT
232,  개국  갤럭시 유저  스포티파이  개월 무료인데  왜 한국은 안돼  ,IT
233,벌집모양 열전발전기  더 강하고 전기 잘 만든다,IT
234,SKT  AI 강화  아폴로 프로젝트  본격 가동,IT
235, 온도 차이로 전기 만드는 발전기  내구성과 효율 높인 기술 나와,IT
236,반도체 공장 등 전파응용설비 교체 작업 쉬워진다,IT
237,UNIST  차세대 발전  열전발전기  내구성 효율 개선 기술 개발,IT
238, 한국영화 살린다  유료방송 극장업계  영화 개봉 지원  맞손 ,IT
239,업비트  상장폐지 유의종목 후폭풍 거래대금 전주     로  뚝 ,IT
240, 청소년   명 중  명 비타민 D 결핍 ,IT
241,넷마블 신작  마블 퓨처 레볼루션     일 베일 벗는다,IT
242,  년 맞은 직방   허위매물 뿌리뽑고  중개 사고 책임지겠다 ,IT
243,유유제약     억원 규모 전환사채 발행,IT
244,업비트 원화마켓 퇴출당한 퀴즈톡  투자자 피해액 수천억원 강경대응 ,IT
245, 프로게이머 평균 연봉  억     판  커지는 e스포츠,IT
246, 구글  앱 통행세  확대 코앞인데  과방위 법안소위 또 파행,IT
247, SKT신설투자 로드맵 박정호  국내외 안가리고 M A 검토  반도체 투자 본격화,IT
248,중국  G 견제하는 미국  다른 나라에 회유책도 늘려,IT
249, 월  일 출범  신한라이프      년 내 디지털 헬스케어서 우위 ,IT
250,가성비 갑  DJI 드론 나온다 가격    달러,IT
251, 뉴스 큐레이터   호 민간인 우주여행객은 누구 ,IT
252,국세청  넷플릭스에    억원대 세금 추징 넷플릭스  불복 ,IT
253,불발됐던 신한울 원전  호기 운영허가  다음달  일 안건 재상정,IT
254,삼성전자  영국 보다폰에  G 장비 공급   유럽  G 시장 교두보,IT
255,넷플릭스의 한국사랑      억원 투자에 핵심임원  승진  지원사격,IT
256,삼성전자  메모리 패키징 차별화 LPDDR  uMCP 신제품 선봬,IT
257,LG디스플레이    OLED 시장     장악   분기 연속  위,IT
258,부동산 스타트업 직방  비대면 매매 계약 서비스 내놓는다,IT
259,올해  월 지구 평균기온 역대  위 그나마 낫나 ,IT
260,  G 스마트폰 시장 주도  삼성전자  고성능 D램과 낸드 하나로 합친 멀티칩 양산,IT
261,암세포엔 독  생선 오메가  가 종양 죽이는 모습 확인  연구 ,IT
262,삼성전자   G폰용 고성능 멀티칩 패키지 양산,IT
263,삼성전자  업계 최고 성능 멀티칩 패키지 양산,IT
264,삼성전자   멀티칩 패키지 로  G 스마트폰 시장 공략,IT
265,넷마블 vs 엔씨 리니지 형제와 맞붙은  제 의나라 ,IT
266, 사  자 전문직과 플랫폼들의 전쟁,IT
267, 나 백신 접종자야   카톡에 붙이는  인증 스티커  나왔다,IT
268, E      캡콤  바이오하자드 몬스터헌터 DLC 공개   신작 소식  ,IT
269,SKT투자 이끄는 박정호      년 기업가치   조로  배 성장 ,IT
270,카카오가 네이버 완전히 제칠수도 비결은 역시  카톡 ,IT
271, 단독  금융위원회  암호화폐 거래소 현장 컨설팅 돌입,IT
272,여름 성수기 앞두고 비상 유료방송 극장   영화 파격지원,IT
273, 단독  LG헬로비전  LGU 에 알뜰폰 망 몰아주기 의혹 과기부  조사 나선다,IT
274,알파카  세계 최초 전고체 배터리 사용 전동킥보드 개발,IT
275,LG    제외 전기차배터리 시장  위 삼성  위 SK  위,IT
276, 핵잼 사이언스      만년 전 호박이 품은  도마뱀  초소형 두개골 눈길,IT
277,학원 O O 서비스 공부선배     억원 규모 시리즈B 투자 유치,IT
278, 게이머 평균 연봉  억 시대  e스포츠  판 이 커진다,IT
279,넷플릭스     명 승진명단에  명  담당자 강동한 김민영 VP,IT
280,SK하이닉스 CEO  매년 인사평가받는다  성과 못 내면 연봉도 깎여 ,IT
281, 에     억 투자하겠다는 넷플릭스  핵심 임원  명 전진 배치,IT
282, 이기자의 게임픽  플랫폼에 힘주는 게임사   하이브 게임베이스 유니버스,IT
283,넷플릭스 한국 콘텐츠 총괄에 강동한 VP  승진잔치,IT
284,   만원짜리 중국  로봇 반려견 의 가성비는 ,IT
285,상장 추진하는 LG에너지솔루션   ESG위원회  미리 확보,IT
286, 부품난에도 올해 글로벌 스마트폰   억대 출하   G폰 내년부터 대세 ,IT
287,일상 파고든 로봇  특허도 쏟아지네,IT
288,LG전자    주도  G 연합 의장사 됐다,IT
289,균일 입자 페로브스카이트 양자점 고효율 태양전지 개발,IT
290,과기정통부 무리한 지침 소급적용 애꿎은 중소기업 피해 속출,IT
291,업비트 원화마켓 퇴출 퀴즈톡  부당조치에 엄중 항의 ,IT
292,업비트의 상장폐지 선택은 틀렸다 ,IT
293,일론 머스크  천왕성 트위터 언급에 동명 토큰 거래량         급증  ,IT
294,쿠팡플레이        코파아메리카  중계,IT
295,유료방송 극장업계  텐트폴 영화 개봉 파격 지원  제작비     회수 보장 ,IT
296,페로브스카이트 양자점 태양전지 성능 올렸다,IT
297,애플워치 에  비침습 혈당측정  안 들어간다 ,IT
298,지아이이노베이션   FDA IND 승인으로 글로벌 임상 본격 돌입,IT
299,코스피보다 더 오른 이통 사 주가  진짜 탈통신 때문인가요,IT
300, 긱 이코노미 에 대한 기대와 우려,IT
301, 링크드인 판결  뒤집히나 공개 데이터 수집 위법여부 재심리,IT
302, 우리 영화 살리자  유료방송사  극장업계 제작비     회수 지원,IT
303,삼성전자    보다폰  G 사업 수주     이어 유럽도 뚫었다,IT
304, 호출비 수수료    수원e택시 두달 만에 가입자  만명 돌파,IT
305, 갤럭시S   디스플레이  전작보다 작아진다 ,IT
306, IT돋보기  SKT신설투자  순자산가치            년   조 목표 ,IT
307,리딩투자증권  진원생명과학  엄청난 저평가 ,IT
308,갤럭시Z플립  G  언팩 앞두고 공시지원금 최대   만원   만원,IT
309,애플  혈당체크 기능 지닌 애플워치 개발,IT
310,  일IT템   아리아  구해줘  인공지능 돌봄  어르신    명 구했다,IT
311,원자층 두께 다강성  반데르발스 물질  세계최초 발견,IT
312, 셀트리온   렉키로나  정식 승인 가능성  수출 확대 전망 ,IT
313,머스크 유명 헤지펀드가 불지폈다  비트코인  만달러 회복,IT
314, 제테마  수출 국가 확대로 올 영업흑자 전망 관심 권고 ,IT
315,윈도   지원     년   월 종료    윈도    나오나 ,IT
316,유튜브  광고 정책 바뀐다  맨 윗칸  술 도박 정치 정보 금지 ,IT
317, EV 수소 밸류체인 현대오일뱅크  공정서 나온 CO  리싸이클링한다,IT
318,박정호  국내외 안가리고 M A 검토  SKT신설투자   년간  조 투자,IT
319, PLAY IT  갤럭시북 경험  키보드에서도 블루투스 키보드  트리오     써보니,IT
320,랜섬웨어 해커  좁혀오는 수사망에 공격  주춤 ,IT
321, 넘버스 삼성이 하면 다르다   ESG 플랫폼  구축 나선 삼성SDS,IT
322,미니 LED TV도 한 중 주도권 경쟁 심화,IT
323,삼성 대용량 보급형폰  갤럭시M      일 인도서 첫 선,IT
324,삼성  영국 보다폰  G 사업 수주 유럽 시장 첫 진출,IT
325, 백신 다크호스  노바백스  대규모 임상시험서     효능 입증,IT
326, 콘텐츠 제값 달라  CJ ENM LGU  갈등  진짜 이유는  넷플릭스  후폭풍 ,IT
327,삼성   월 차기 폴더블폰만 출시 S   FE는 가을,IT
328, 프로 이직러  한국인 구글 디자이너  구글 삼성의 차이점은    ,IT
329, 너를 만났다  손잡은 SKT 통신 사   G 콘텐츠  메타버스  투자 러시,IT
330,SK텔레콤 KT 대거 사들인 외국인  하반기엔 못 산다 왜 ,IT
331,업비트 코인 정리 후폭풍 퀴즈톡  수천억 피해  강경대응 ,IT
332,삼성폰  글로벌 반도체 부족난에 불똥튀나  갤S   FE  운명은 ,IT
333,삼성   월에 폴더블폰만 출시한다 S   FE는 가을에 공개,IT
334,곰팡이 바이러스가 뇌 보호벽 뚫는 원리 밝혀냈다,IT
335,이베이  이커머스 빅뱅 네이버 쿠팡  쩐의전쟁  맞서는 카카오의 복안,IT
336, 판호 언제 기다리나      막히자 북미 유럽 향하는 K게임,IT
337,  공세에 폴더블폰도 가성비로 승부 삼성     만원대 갤폴드  내놓는다,IT
338,삼성전자  전 세계 TV 판매  위지만   LCD 가격 횡포에 수익성 악화,IT
339,휴대폰 사업 접은 LG전자  베스트샵서 아이폰 판매할까  IT톡 ,IT
340,암 진단해 환자에게 치료법까지  의사들이 개발한 AI 솔루션 스타트업 리포트 ,IT
341,네이버 쿠팡 추격전 시동  카카오가 커머스 다시 붙인 이유,IT
342,쿠팡이츠  월급 주는 배달원 뽑는다는데  엇갈린 반응 ,IT
343,아이패드 미니  세대   홈버튼  사라진다    이렇게 달라졌다 ,IT
344,목소리도 똑같다 합성 영상 만든 그 기술에 범죄수법도 진화,IT
345,삼성 폴더블폰 스마트워치  월 나오나    일 공개    일 출시 ,IT
346, 팩플 나쁜습관 없애주니 기업가치  조  우린 마음을 샀다 ,IT
347,폭증하는 데이터 수요에 통신 사  IDC 확보경쟁 가열,IT
348,반도체 M A마다 훼방놓는 중국  SK  인텔 낸드 인수 에 불똥튈까,IT
349,예약자만    만명  게임업계  여름    시작됐다,IT
350,  장벽 통과하는  인공 바이오칩  난치성 뇌질환 치료길 열린다,IT
351,뇌 보호하는 혈뇌장벽 본뜬 인공 칩 나온다,IT
352,필요한 물질만 선택적으로 투과시키는 혈뇌장벽 본뜬 칩 개발,IT
353,CNN  미 정부  중국 광둥성 원전 누출 신고받고 위험성 평가 중 ,IT
354, 수면 음악   취침 전 음악 감상  오히려 잠 못 잔다,IT
355,테슬라  비트코인 재허용할 수 있다는 소식에 비트코인 급등 단기 조정 주의,IT
356, 주간 IT뉴스 브리핑  애플  WWDC서 새 운영체제 주요 기능 공개 외,IT
357, 갤럭시노트 살 돈으로 갤럭시폴드 살 수 있다  ,IT
358,카카오 카카오커머스  년 만에 재합병,IT
359,밤   시 TV 고르러 갔다  영업사원 없어도 편하네,IT
